0,0.31624057118335713
1,0.40506399189707737
2,0.5137170867005375
3,0.44765421067952504
4,0.26249834718301146
5,0.23948585347576226
6,0.5075735980089598
7,0.4666415788276186
8,0.25297689767327936
9,0.1923388608187406
10,0.5995835021181393
11,0.20959762457129044
12,0.12149820745534498
13,0.5627623404242786
14,0.17100991111823532
15,0.0477391599023099
16,0.06440128249712643
17,0.14367886964581886
18,0.10627878735702097
19,0.17300349517765426
20,0.10135847452383814
21,0.056230365233486734
22,0.06443286054346573
23,0.10846818601053883
24,0.028649342831070044
25,0.0039003806545269983
26,0.16168982384579522
27,0.1222753111187285
28,0.259721534512164
29,0.017205969249650933
30,0.03641713723969815
31,0.05120102188821875
32,0.032286368880711507
33,0.0468968812847379
34,0.08192430649279459
35,0.014323689339457815
36,0.32504730970667195
37,0.07811698554044369
38,0.024478222790658036
39,0.0810440076819782
40,0.2029435107064819
41,0.21020808195617063
42,0.10628455866697095
43,0.05467149970936816
44,0.1823864904976267
45,0.04471962794332739
46,0.16117899309440872
47,0.012365628265611122
48,0.307786406800617
49,0.06718018062450938
50,0.13388310436418124
51,0.052365676265287674
52,0.10421906164765915
53,0.07987146454066534
54,0.135024354133634
55,0.023768528348687142
56,0.026529216754408936
57,0.035433085996739916
58,0.044733991677426276
59,0.004110663556120926
60,0.00244645316444803
61,0.053024554700091354
62,0.04918729730015912
63,0.12301698482699067
64,0.45814052151372836
65,0.11221479302422722
66,0.004395901293564748
67,0.040774134219300324
68,0.08560224307356748
69,0.0012454427351622143
70,0.07688740674650944
71,0.3304946678145643
72,0.12986055589273293
73,0.038168967848150714
74,0.5281246163983496
75,0.07934883648878895
76,0.0018198475408189552
77,0.047198724752220186
78,0.0018207802521101257
79,0.11701707716785677
80,0.08590167469361404
81,6.245273934837314e-06
82,3.629783854194102e-05
83,0.201548071016623
84,0.017632601454579344
85,0.008962308967020362
86,0.0019149198907416577
87,0.0003064218616418657
88,0.17913828219700917
89,0.0006406078087184141
90,0.008117777314919295
91,0.000232506626043687
92,0.011985231251783262
93,0.6776585964286642
94,0.004495939639609787
95,0.004225569202662882
96,0.3397026139566788
97,0.16194623357903765
98,0.002462061398045989
99,0.0013175991155731025
100,0.24646615687398024
101,0.22678278831877152
102,0.2143186269954424
103,0.5206241033711058
104,0.09923728987668028
105,0.20961288483145382
106,0.10583448890222712
107,0.13358631251235237
108,0.4208753209484189
109,0.19184667520228119
110,0.46486727700837266
111,0.14875490044995332
112,0.2859288813481203
113,0.3706534463003413
114,0.185217963316677
115,0.1396827769568813
116,0.19649854939531905
117,0.036171502313386554
118,0.11204839628333275
119,0.07386389123976186
120,0.277041543339933
121,0.14052939047765448
122,0.31474673120462965
123,0.009569767138773387
124,0.028364978418037482
125,0.04550079130692893
126,0.45647322388700784
127,0.10871529212104405
128,0.3507709906924379
129,0.35861661416445484
130,0.35157245782033897
131,0.010059102471118422
132,0.05495779777786538
133,0.05703182139327964
134,0.09787180568298709
135,0.14864424480992283
136,0.0753426470119507
137,0.08292941203223336
138,0.06869711904016867
139,0.09663483303434987
140,0.07027604103246404
141,0.2104732626986788
142,0.0656189415542849
143,0.0932816667768202
144,0.22722516647633484
145,0.2017920930017067
146,0.5286882342144759
147,0.005658105096963482
148,0.05546135125227011
149,0.05556612278476905
150,0.0007855340559763135
151,0.04277892195598497
152,0.05428861290316036
153,0.04983217154690465
154,0.004012380174658574
155,0.005103748485257711
156,0.27241810014195833
157,0.007919394561704395
158,0.33334148773536526
159,0.018625124443492496
160,0.10864959518979958
161,0.7694135384753327
162,0.12902046310233345
163,0.03798907793448052
164,0.0315591685547497
165,0.3075813039585637
166,0.04315386077980747
167,0.1323036270033981
168,0.23985254805289968
169,0.33747003801679054
170,0.01666212519853616
171,0.06350489253557043
172,0.002099677453984441
173,0.07253429238082845
174,0.00790295457521097
175,0.00760459012283718
176,0.0015621511096196626
177,0.24818625014264398
178,0.00602549929666111
179,0.007208706365727267
180,0.09920492901566831
181,0.025970776136427957
182,0.15850401542494183
183,0.013963897697303764
184,0.037129628890234016
185,0.015150042755958566
186,0.0179379028922267
187,0.3116346971376697
188,0.005269863383600751
189,0.008293208750228587
190,0.027226945677302865
191,0.24421762695826146
192,0.0006489657219663059
193,0.0013069410738535225
194,0.015594544672339908
195,0.4544371362757647
196,0.0006173634440983733
197,0.03443902653255464
198,9.093464711440902e-05
199,0.1513880787263315
