	gpu_D:10000_Batchsize:50	cpu_D:10000_Batchsize:50	gpu_D:10000_Batchsize:100	cpu_D:10000_Batchsize:100	gpu_D:10000_Batchsize:200	cpu_D:10000_Batchsize:200	gpu_D:10000_Batchsize:300	cpu_D:10000_Batchsize:300	gpu_D:10000_Batchsize:500	cpu_D:10000_Batchsize:500	gpu_D:10000_Batchsize:750	cpu_D:10000_Batchsize:750	gpu_D:10000_Batchsize:1000	cpu_D:10000_Batchsize:1000	gpu_D:20000_Batchsize:50	cpu_D:20000_Batchsize:50	gpu_D:20000_Batchsize:100	cpu_D:20000_Batchsize:100	gpu_D:20000_Batchsize:200	cpu_D:20000_Batchsize:200	gpu_D:20000_Batchsize:300	cpu_D:20000_Batchsize:300	gpu_D:20000_Batchsize:500	cpu_D:20000_Batchsize:500	gpu_D:20000_Batchsize:750	cpu_D:20000_Batchsize:750	gpu_D:20000_Batchsize:1000	cpu_D:20000_Batchsize:1000	gpu_D:30000_Batchsize:50	cpu_D:30000_Batchsize:50	gpu_D:30000_Batchsize:100	cpu_D:30000_Batchsize:100	gpu_D:30000_Batchsize:200	cpu_D:30000_Batchsize:200	gpu_D:30000_Batchsize:300	cpu_D:30000_Batchsize:300	gpu_D:30000_Batchsize:500	cpu_D:30000_Batchsize:500	gpu_D:30000_Batchsize:750	cpu_D:30000_Batchsize:750	gpu_D:30000_Batchsize:1000	cpu_D:30000_Batchsize:1000
0	0.00014862305323282878	0.00016322309176127115	7.472114562988282e-05	0.00031370439529418946	8.365392684936524e-05	0.0006210203511374337	0.00010958962440490723	0.0009434432029724121	0.00013416202863057454	0.001561692714691162	0.0001296839714050293	0.0023535648584365847	0.00013921856880187987	0.0031320858001708985	7.207807699839274e-05	0.00031714535554250084	8.166526158650716e-05	0.0006184433937072754	0.00012251591682434083	0.0012535904475620815	0.0001263265609741211	0.0018500117778778077	0.0001316668192545573	0.003061725854873657	0.00014053797721862792	0.004623350858688355	0.0001351010799407959	0.006171473264694214	7.142788569132487e-05	0.0004707273562749227	0.00010619250933329264	0.0009421061674753825	0.00012663984298706056	0.0018370498929704939	0.00012647066116333009	0.0027147449016571043	0.00013231658935546875	0.00452355416615804	0.0001728564500808716	0.006844682574272155	0.000135636568069458	0.009135308027267456
1	6.743532021840413e-05	1.0092099507649739e-05	6.837007204691569e-05	1.605062484741211e-05	7.292284284319196e-05	2.4975402014596123e-05	8.212351799011231e-05	3.195643424987793e-05	8.882244427998861e-05	4.028940200805664e-05	8.753681182861328e-05	5.00723123550415e-05	9.088397026062012e-05	5.9311389923095706e-05	6.718635559082032e-05	1.3446768124898275e-05	7.192893028259277e-05	1.9072834650675454e-05	8.556185449872699e-05	2.8370720999581474e-05	8.671879768371583e-05	3.242926597595215e-05	8.813317616780599e-05	4.038198788960775e-05	0.00023176646232604982	4.9373865127563476e-05	8.965420722961425e-05	5.912160873413086e-05	6.711525917053223e-05	1.4782826105753581e-05	7.985363006591797e-05	2.1856323877970377e-05	8.64433901650565e-05	2.8358050755092077e-05	8.689532279968261e-05	3.246831893920898e-05	8.806618054707845e-05	4.013673464457194e-05	0.0004680365324020386	4.949259757995605e-05	8.94012451171875e-05	5.8568716049194336e-05
2	0.034614666938781735	0.011983314275741577	0.0223674476146698	0.009560215473175048	0.01933585000038147	0.008054763317108153	0.02102143120765686	0.009443524599075317	0.018144965171813965	0.009729485273361206	0.02639231252670288	0.009741699457168579	0.011314393758773803	0.006459581136703491	0.04418596124649048	0.0225876784324646	0.045084513902664186	0.018674866676330566	0.03528784465789795	0.018620097637176515	0.04028700184822082	0.019783050775527954	0.034038063049316405	0.01937263584136963	0.0523757643699646	0.01916065287590027	0.021702226638793946	0.01274969244003296	0.06369264197349549	0.030759366512298585	0.05959827589988709	0.0315104353427887	0.04984245634078979	0.02872436547279358	0.05724214315414429	0.030105688333511352	0.04882371211051941	0.029387560844421387	0.07386323976516723	0.028983134984970092	0.029922503232955932	0.019255701065063476
3	2.642490863800049e-05	6.416318416595458e-05	2.6748387018839518e-05	0.0001307916482289632	5.403402873447963e-05	0.000280221802847726	2.8605318069458007e-05	0.0006636797904968261	2.9710769653320312e-05	0.0013844733238220215	3.0327558517456055e-05	0.0022042070627212524	3.076457977294922e-05	0.0029992413520812987	2.6235270500183107e-05	0.00012952168782552083	2.721266746520996e-05	0.00029673360188802085	6.955460139683315e-05	0.0010397368158612933	2.916221618652344e-05	0.0017349836349487304	2.9606898625691733e-05	0.003012764771779378	3.023993968963623e-05	0.004561403632164001	3.014540672302246e-05	0.006168747663497925	2.590479850769043e-05	0.00018579450448354086	2.8017854690551758e-05	0.000725554084777832	9.265480722699847e-05	0.0018212962831769671	2.881321907043457e-05	0.002852608919143677	2.9376427332560222e-05	0.004805830319722494	2.99992561340332e-05	0.007165682911872864	3.0433893203735352e-05	0.009625504970550538
4	3.279256025950114e-05	1.5616424878438314e-05	3.279778162638346e-05	1.9507280985514324e-05	3.6027703966413224e-05	3.5333054406302314e-05	4.0463685989379886e-05	4.593009948730469e-05	4.496963818868001e-05	4.890028635660807e-05	0.0005888146162033081	4.992735385894776e-05	4.578828811645508e-05	5.0004720687866214e-05	3.214279810587565e-05	4.733274777730306e-05	3.520404497782389e-05	3.4821049372355146e-05	4.335686138698033e-05	4.6590021678379604e-05	4.294362068176269e-05	4.7488069534301755e-05	4.412738482157389e-05	4.831496874491374e-05	0.0010107624530792236	4.9422621726989745e-05	4.492044448852539e-05	4.9345970153808596e-05	3.207315603892008e-05	2.5307496388753256e-05	4.0069007873535156e-05	4.420517285664876e-05	4.394664083208357e-05	4.640483856201172e-05	4.3010520935058596e-05	4.69174861907959e-05	4.448564847310384e-05	4.739061991373698e-05	0.0015051392316818236	4.883730411529541e-05	4.506802558898926e-05	4.846739768981934e-05
5	9.837701320648194e-05	3.58795960744222e-05	9.984688758850098e-05	3.8998079299926755e-05	0.00010089492797851563	5.365487507411412e-05	0.00010263519287109375	5.984935760498047e-05	0.00010534016291300456	6.097793579101562e-05	0.004555043935775757	6.151497364044189e-05	0.00010643458366394043	6.263327598571777e-05	9.996435642242431e-05	6.197230815887451e-05	0.00015398510297139485	7.5958251953125e-05	0.00010400588171822684	8.311356816973006e-05	0.00010313539505004883	8.276662826538085e-05	0.00010436773300170898	8.320943514506023e-05	0.00957451868057251	8.293044567108155e-05	0.00010535383224487305	8.296442031860352e-05	0.0001288193384806315	7.612542311350504e-05	0.00010268719991048177	9.913059870402018e-05	0.00010475632122584751	0.00010157721383231026	0.00010356163978576661	0.00010410327911376953	0.00010454336802164714	0.00010654187202453614	0.011979908227920532	0.0001075911521911621	0.00010555696487426758	0.00010803961753845215
6	6.708383560180664e-05	1.3229608535766601e-05	6.596827507019042e-05	1.6944408416748045e-05	0.0010107934474945068	2.6518583297729493e-05	0.0004961204528808594	3.51560115814209e-05	6.746149063110352e-05	4.703688621520996e-05	7.199478149414063e-05	6.10823631286621e-05	6.76722526550293e-05	7.537126541137695e-05	6.49423599243164e-05	1.3621091842651367e-05	6.64818286895752e-05	1.891756057739258e-05	0.002329843044281006	2.974843978881836e-05	0.001154825210571289	3.5507678985595705e-05	6.612682342529297e-05	4.6375989913940426e-05	7.078337669372559e-05	6.027078628540039e-05	0.0004208359718322754	7.362198829650879e-05	0.0007822957038879395	1.3870954513549805e-05	6.573081016540527e-05	2.2093772888183595e-05	0.0035765366554260255	2.9535770416259767e-05	0.001486023187637329	3.5373926162719727e-05	6.620645523071289e-05	4.624247550964356e-05	7.054305076599122e-05	5.992841720581055e-05	0.0007284812927246094	7.334661483764648e-05
7	34.98510789871216	12.083597898483276	22.732224941253662	9.69382095336914	21.920969009399414	8.378324031829834	21.827399969100952	10.26891803741455	21.345103979110718	11.319705963134766	29.171374082565308	12.245765924453735	21.420871019363403	9.804303884506226	44.54391598701477	22.74359893798828	47.72960305213928	19.002084970474243	40.48704290390015	19.78789710998535	41.75666284561157	21.671121835708618	41.42570209503174	22.56776189804077	57.939985036849976	24.00480604171753	42.167179107666016	19.17951512336731	65.62487006187439	30.93902015686035	63.07319712638855	32.33920907974243	57.259450912475586	30.608227014541626	59.04621887207031	32.9466769695282	59.561264991760254	34.107101917266846	82.00754308700562	36.14181590080261	59.42474102973938	28.73497986793518
