0,6.673919226011278
1,4.994503454077103
2,4.041822906096123
3,3.437405758510807
4,3.01582172088937
5,2.7038107799491353
6,2.4613696728662506
7,2.2654310273523843
8,2.1022952017057133
9,1.9635235055868014
10,1.8438471559161742
11,1.7397323821725093
12,1.6485938741222594
13,1.568378802551813
14,1.4973423253187457
15,1.433968713909903
16,1.3769893066929964
17,1.3253953352394354
18,1.2784042767823913
19,1.2354050942459691
20,1.1959092191747684
21,1.1595150070721012
22,1.1258837680696063
23,1.094723892239517
24,1.0657800120765146
25,1.0388252294271196
26,1.0136557100077042
27,0.9900875121688069
28,0.9679552069779768
29,0.9471113821287545
30,0.9274261290398524
31,0.9087860421540422
32,0.8910927144896797
33,0.8742609475264888
34,0.8582169163403992
35,0.8428964553183669
36,0.8282435441361561
37,0.8142090138594429
38,0.800749461529758
39,0.7878263488642264
40,0.7754052571913141
41,0.7634552713828078
42,0.7519484688869861
43,0.7408594950521012
44,0.7301652107291656
45,0.7198444008888935
46,0.7098775337646898
47,0.7002465603741157
48,0.6909347455257202
49,0.6819265236786123
50,0.6732073753775999
51,0.6647637215068273
52,0.6565828330965308
53,0.6486527543439535
54,0.6409622364379356
55,0.633500679972956
56,0.6262580841550409
57,0.6192250014755186
58,0.6123924969331384
59,0.6057521111781657
60,0.5992958271451362
61,0.5930160398627224
62,0.5869055292026594
63,0.5809574353664547
64,0.5751652369164786
65,0.5695227311414157
66,0.5640240165143223
67,0.5586634769660475
68,0.5534357676676945
69,0.5483358020045607
70,0.5433587394347358
71,0.5384999739606787
72,0.5337551229973119
73,0.5291200164883001
74,0.5245906861948287
75,0.5201633551475193
76,0.5158344273048631
77,0.5116004774945855
78,0.5074582417257141
79,0.5034046079515822
80,0.49943660734249123
81,0.49555140609816684
82,0.491746297801541
83,0.4880186962918674
84,0.48436612901926174
85,0.4807862308356141
86,0.4772767381758008
87,0.4738354835882935
88,0.4704603905804013
89,0.46714946875164853
90,0.46390080919494675
91,0.4607125801509817
92,0.45758302290457437
93,0.4545104479138661
94,0.45149323116403434
95,0.448529810737175
96,0.44561868358932927
97,0.44275840252503645
98,0.43994757335912843
99,0.4371848522547125
