0,4314339096360151.0
1,1.2337506687552976e+16
2,3.554194537763085e+16
3,1.0145250922590466e+17
4,2.928635991895704e+17
5,8.428467402645464e+17
6,2.446466245922914e+18
7,7.110192078160601e+18
8,2.002182521566221e+19
9,5.777678637259317e+19
10,1.660207142662629e+20
11,4.774854759508255e+20
12,1.3846440478704696e+21
13,3.885968192772704e+21
14,1.1065036088281705e+22
15,3.1559713750471303e+22
16,8.942803488187582e+22
17,2.516708909323911e+23
18,7.222277859434694e+23
19,2.0794949464791262e+24
20,5.933824165988609e+24
21,1.6900240148132833e+25
22,4.8700159005863584e+25
23,1.3791473697152557e+26
24,3.977333945918238e+26
25,1.1479544284128762e+27
26,3.25988732510099e+27
27,9.286802230598629e+27
28,2.643822498835218e+28
29,7.5664358805344526e+28
30,2.1864864625347664e+29
31,6.145888237791489e+29
32,1.758898712527677e+30
33,5.111459571193918e+30
34,1.462802813810127e+31
35,4.137440998452572e+31
36,1.1809064364834336e+32
37,3.3685206042861306e+32
38,9.571841881659915e+32
39,2.791429086199835e+33
40,7.77443860252584e+33
41,2.3012487844604682e+34
42,6.515554683828638e+34
43,1.8537618444176978e+35
44,5.3487190219857656e+35
45,1.515390637430812e+36
46,4.351880227180769e+36
47,1.2502264848161383e+37
48,3.5517075455364514e+37
49,1.0105468917297644e+38
50,2.882367346438882e+38
51,8.148309843329106e+38
52,2.2812148723515023e+39
53,6.571402005871037e+39
54,1.8750031325525635e+40
55,5.284745459323236e+40
56,1.5033696997465546e+41
57,4.384102625919769e+41
58,1.2484204086193247e+42
59,3.602782163440646e+42
60,1.044045906530356e+43
61,3.051194107268503e+43
62,8.742512611721928e+43
63,2.5647848827725075e+44
64,7.341482974028355e+44
65,2.0889986843838492e+45
66,5.962218785618116e+45
67,1.7181334521437939e+46
68,4.871167875569501e+46
69,1.412156780935553e+47
70,3.931571337674871e+47
71,1.1454507247191143e+48
72,3.266219345852373e+48
73,9.306103034857857e+48
74,2.6720319238538426e+49
75,7.424376833768891e+49
76,2.1099473459100695e+50
77,6.091689535349004e+50
78,1.732048223619731e+51
79,4.9736701589239155e+51
80,1.4316684008128682e+52
81,4.0602258184702984e+52
82,1.1460260726850772e+53
83,3.291980200910681e+53
84,9.48710725338156e+53
85,2.6916462822262253e+54
86,7.697178338487947e+54
87,2.1359826642642028e+55
88,6.150038809673924e+55
89,1.7483924973586903e+56
90,5.086921518915331e+56
91,1.424015605319682e+57
92,4.035373478558044e+57
93,1.1597664435750069e+58
94,3.297730270344716e+58
95,9.39179440619204e+58
96,2.6783433432477966e+59
97,7.5870629804161165e+59
98,2.134547504078475e+60
99,6.113989102543141e+60
100,1.7448142376028307e+61
101,5.014356525749946e+61
102,1.4319817728574077e+62
103,4.143415424951797e+62
104,1.1768050440068354e+63
105,3.384600362425906e+63
106,9.908070550425385e+63
107,2.8466794890923966e+64
108,8.112722659623985e+64
109,2.3254593467498764e+65
110,6.636349328996063e+65
111,1.864271072493523e+66
112,5.356180670918779e+66
113,1.5547102981728498e+67
114,4.370533883220215e+67
115,1.2577805006453411e+68
116,3.6800554081359407e+68
117,1.0648727284312291e+69
118,3.0095169879431798e+69
119,8.767165589408012e+69
120,2.4910642503219716e+70
121,7.304090186895383e+70
122,2.109566440427418e+71
123,6.040070979821884e+71
124,1.7108287066623823e+72
125,4.943612151478262e+72
126,1.4152558525334193e+73
127,4.0542698292936187e+73
128,1.1798062636816765e+74
129,3.4178548033675326e+74
130,9.82523137700923e+74
131,2.7773163273509267e+75
132,7.990099319367226e+75
133,2.2903279501940408e+76
134,6.4155189554131e+76
135,1.8247032871303715e+77
136,5.238859814367146e+77
137,1.4600901853386497e+78
138,4.143640085719774e+78
139,1.1747351951152152e+79
140,3.4103553067004234e+79
141,9.923098204159872e+79
142,2.8159607805745555e+80
143,8.078297380316494e+80
144,2.340940678239907e+81
145,6.630368046955259e+81
146,1.922394821456911e+82
147,5.5241782252843325e+82
148,1.5406945807195412e+83
149,4.3336841169690875e+83
150,1.2311948235284657e+84
151,3.542013544957413e+84
152,1.018594917011787e+85
153,2.9003769450912756e+85
154,8.275082619790706e+85
155,2.3654028242159436e+86
156,6.608058676056779e+86
157,1.8673287196724076e+87
158,5.4300196055608365e+87
159,1.5338139608679961e+88
160,4.3796775265538175e+88
161,1.2289184852113607e+89
162,3.523220644694393e+89
163,1.0111280792144585e+90
164,2.897733351894459e+90
165,8.311345565310538e+90
166,2.3621145023445565e+91
167,6.846098921948934e+91
168,1.9789568660926197e+92
169,5.70013349819583e+92
170,1.6469313155780937e+93
171,4.746710688237274e+93
172,1.3467999908984634e+94
173,3.789519917564809e+94
174,1.0880174814818474e+95
175,3.1256092034144106e+95
176,8.807977265360001e+95
177,2.5006195664363645e+96
178,7.184161403214007e+96
179,2.0693455078681905e+97
180,5.986618524418605e+97
181,1.7123526858688002e+98
182,4.963453938245378e+98
183,1.4252679188656654e+99
184,3.975336006110806e+99
185,1.1017769870761606e+100
186,3.152371912469713e+100
187,8.967860305248805e+100
188,2.5867571130193703e+101
189,7.31078186109206e+101
190,2.1067847610195444e+102
191,6.015262125547062e+102
192,1.6990044934216705e+103
193,4.845477405452407e+103
194,1.3995324953809627e+104
195,4.004488589432749e+104
196,1.1729420750586886e+105
197,3.342962559301315e+105
198,9.359570986140531e+105
199,2.7097669719410686e+106
200,7.681174083740075e+106
201,2.1980107051952526e+107
202,6.26571404053697e+107
203,1.759583261580093e+108
204,5.041780587505097e+108
205,1.4247462700993684e+109
206,4.088716380208002e+109
207,1.1631355333889382e+110
208,3.349009273877097e+110
209,9.636845936753267e+110
210,2.8062587433614046e+111
211,8.106441696662579e+111
212,2.3040507563577044e+112
213,6.600405983764046e+112
214,1.88141327408722e+113
215,5.353217523431201e+113
216,1.532741303528368e+114
217,4.357313082147262e+114
218,1.2369682380664246e+115
219,3.5345903825073177e+115
220,1.0047431446330266e+116
221,2.907295994134182e+116
222,8.23700066746952e+116
223,2.3281174364951295e+117
224,6.67404457766797e+117
225,1.904257251680964e+118
226,5.4363598399820075e+118
227,1.5376336556876156e+119
228,4.490434117291298e+119
229,1.291728795359542e+120
230,3.732562483378748e+120
231,1.0545445830557968e+121
232,2.9924635221626303e+121
233,8.753285218309883e+121
234,2.5201259319733255e+122
235,7.275924472364935e+122
236,2.1023765352775284e+123
237,6.00869682524029e+123
238,1.6870798192814978e+124
239,4.825038173337064e+124
240,1.3855910209245977e+125
241,3.9548222222194514e+125
242,1.1515830824427352e+126
243,3.247625865819633e+126
244,9.331469907864171e+126
245,2.711786425742629e+127
246,7.832964755393866e+127
247,2.260042214618653e+128
248,6.430138093422197e+128
249,1.8571870172081953e+129
250,5.3284097840021846e+129
251,1.5333017677709898e+130
252,4.3298858062829253e+130
253,1.2286991841643558e+131
254,3.5421987442938014e+131
255,1.0080017434193417e+132
256,2.933238660387141e+132
257,8.378179873983988e+132
258,2.438877284558845e+133
259,6.93608468894735e+133
260,1.968854583058729e+134
261,5.627317483245974e+134
262,1.6338895516600165e+135
263,4.627544260117578e+135
264,1.328042830025257e+136
265,3.8407818387584486e+136
266,1.1135819359955226e+137
267,3.129272124847334e+137
268,8.917810707488787e+137
269,2.563474336597844e+138
270,7.286625511135137e+138
271,2.1042760609241189e+139
272,6.021276136043512e+139
273,1.7093381799732974e+140
274,4.805126814995778e+140
275,1.3516351366532735e+141
276,3.947934998119094e+141
277,1.1081835400295591e+142
278,3.137911353688095e+142
279,8.950589839057288e+142
280,2.571607123849424e+143
281,7.298757174531917e+143
282,2.0598433072244565e+144
283,5.8083077349456014e+144
284,1.6719807901371084e+145
285,4.793938437810659e+145
286,1.390875512752772e+146
287,3.9124861391989376e+146
288,1.1190334828156403e+147
289,3.210095682616914e+147
290,9.072613064587414e+147
291,2.6028001594024965e+148
292,7.527075317919198e+148
293,2.1507969172623753e+149
294,6.185815673276767e+149
295,1.7736449924287098e+150
296,5.065235517773882e+150
297,1.4436766744378754e+151
298,4.107777314081372e+151
299,1.175404670876572e+152
300,3.4228697454040227e+152
301,9.893520548061848e+152
302,2.8347104533482363e+153
303,8.155212350594432e+153
304,2.3334421602026075e+154
305,6.611105831236697e+154
306,1.8784607788131293e+155
307,5.306441835652037e+155
308,1.515798823360882e+156
309,4.33159503208423e+156
310,1.2352720757771662e+157
311,3.5405285718886684e+157
312,9.953538498648022e+157
313,2.849403197184962e+158
314,8.213418775840474e+158
315,2.3549106504080123e+159
316,6.7281472150558476e+159
317,1.9469191040412494e+160
318,5.5675452017675944e+160
319,1.557207282469347e+161
320,4.489382195452183e+161
321,1.2721807265203796e+162
322,3.696450336566289e+162
323,1.0612786398143184e+163
324,3.0220341636129384e+163
325,8.761570852073194e+163
326,2.5491617774489307e+164
327,7.292300521755694e+164
328,2.082483911085129e+165
329,5.948280828629784e+165
330,1.7018527857609407e+166
331,4.86786341188333e+166
332,1.4154948388502264e+167
333,4.035111913583484e+167
334,1.1583176772812864e+168
335,3.32610864325333e+168
336,9.499750216909623e+168
337,2.7086067445035552e+169
338,7.818523191365195e+169
339,2.2728196812429038e+170
340,6.459462835914228e+170
341,1.8508843275317995e+171
342,5.359208347866159e+171
343,1.5095284653487534e+172
344,4.291313640392012e+172
345,1.2264232225894258e+173
346,3.512063165584136e+173
347,9.919749888359482e+173
348,2.904138424201793e+174
349,8.214166831877234e+174
350,2.335756017828404e+175
351,6.68243291439196e+175
352,1.9415749781445453e+176
353,5.477967605859575e+176
354,1.5562327480636638e+177
355,4.46439205380066e+177
356,1.2755228120953651e+178
357,3.6974204712937245e+178
358,1.0602175956171632e+179
359,3.034097345872808e+179
360,8.833186711855341e+179
361,2.505061589178254e+180
362,7.037745401719218e+180
363,2.011103813435848e+181
